Apple|+02.05|+00.63|-00.41
Bowl|-00.03|+00.76|+01.36
Bread|-00.25|+00.80|+00.81
ButterKnife|+01.71|+00.93|+02.55
Cabinet|+02.04|+02.11|+02.62
Cabinet|+00.13|+00.39|+01.77
Cabinet|+01.76|+00.39|+02.35
Cabinet|+01.76|+00.39|+00.87
Cabinet|+02.04|+01.81|+00.28
Cabinet|+01.97|+02.11|+02.62
Cabinet|+02.04|+02.11|+00.89
Cabinet|+02.04|+02.11|+01.81
Cabinet|+02.04|+01.81|+00.87
Cabinet|+02.04|+02.11|+01.77
Cabinet|+01.51|+00.39|+02.36
Cabinet|+00.35|+00.39|+02.36
Chair|-00.08|+00.00|+00.20
CoffeeMachine|+02.08|+00.93|+02.67
CounterTop|+02.06|+00.97|+00.58
CounterTop|+01.07|+00.97|+02.67
Cup|-00.33|+00.76|+01.08
Curtains|+00.97|+02.06|+02.99
DiningTable|-00.15|00.00|+01.07
DishSponge|+01.51|+00.93|+02.83
Drawer|+02.17|+00.77|+00.58
Drawer|+01.91|+00.77|+02.06
Drawer|-00.02|+00.77|+02.06
Egg|+00.69|+00.83|+02.61
Faucet|+01.18|+00.93|+02.95
Faucet|+00.69|+00.93|+02.95
Floor|+02.38|+00.00|-01.02
Fork|+01.64|+00.93|+02.60
Fridge|+02.10|+00.00|-00.28
GarbageCan|-00.31|00.00|-00.81
Knife|+01.17|+00.79|+02.71
Ladle|+02.00|+00.95|+00.81
Ladle|-00.10|+00.95|+02.55
Lettuce|+00.23|+00.98|+02.71
LightSwitch|+00.36|+01.52|-01.03
Microwave|-00.31|+00.93|+02.08
Mug|+02.19|+00.93|+02.14
Pan|+01.93|+00.07|+00.64
PepperShaker|+02.05|+00.93|+01.87
Plate|+00.01|+00.76|+00.59
Pot|+01.85|+00.93|+01.50
Potato|+01.92|+00.97|+02.20
SaltShaker|+02.24|+00.93|+01.92
Sink|+00.94|+00.94|+02.65
Sink|+00.94|+00.94|+02.65|SinkBasin
SoapBottle|+00.32|+00.93|+02.82
Spatula|+02.12|+00.93|+01.99
Spoon|+01.59|+00.93|+02.69
StoveBurner|+01.86|+00.93|+01.11
StoveBurner|+01.87|+00.93|+01.50
StoveBurner|+02.14|+00.93|+01.50
StoveBurner|+02.14|+00.93|+01.11
StoveKnob|+02.33|+01.09|+01.05
StoveKnob|+02.33|+01.09|+01.46
StoveKnob|+02.33|+01.09|+01.61
StoveKnob|+02.33|+01.09|+01.21
Toaster|+02.13|+00.93|+00.57
Tomato|+00.59|+00.83|+02.64
WineBottle|-00.39|+00.76|+01.39
