Apple|+01.41|+00.98|+02.13
Bowl|-01.06|+01.49|+00.88
Bread|-00.92|+00.99|+02.27
ButterKnife|+01.37|+00.74|+02.24
Cabinet|+01.22|+00.39|+00.63
Cabinet|-00.91|+01.81|+02.70
Cabinet|-00.63|+00.39|+02.11
Cabinet|+01.50|+01.81|+02.10
Cabinet|+01.50|+01.81|+02.69
Cabinet|+01.50|+02.11|+01.21
Cabinet|+01.50|+02.11|+02.08
Cabinet|-00.91|+01.81|+02.11
Cabinet|-00.91|+02.11|+02.08
Cabinet|-00.91|+02.11|+00.58
Cabinet|-00.91|+02.11|+01.21
Cabinet|-00.63|+00.39|+00.63
Cabinet|-00.91|+02.11|+01.16
Cabinet|+01.22|+00.55|+00.59
Cabinet|+01.22|+00.39|+02.11
Cabinet|+01.22|+02.01|+00.59
Cabinet|+01.50|+02.11|+01.16
Cabinet|+01.22|+01.39|+00.59
Cabinet|-00.91|+02.05|-00.33
CoffeeMachine|+01.69|+00.93|+02.45
CounterTop|-00.97|+00.97|+00.92
CounterTop|-00.97|+00.97|+02.39
CounterTop|+01.51|+00.97|+02.31
Cup|+01.31|+00.93|+00.78
DishSponge|+01.51|+00.84|+01.37
Drawer|+01.37|+00.77|+02.39
Drawer|-00.78|+00.77|+02.38
Drawer|+01.37|+00.77|+00.92
Drawer|-00.78|+00.77|+00.92
Egg|+01.32|+00.96|+01.75
Faucet|+01.71|+00.93|+01.36
Floor|+01.23|+00.00|-00.84
Fork|+01.35|+00.74|+02.50
Fridge|-01.00|+00.00|+00.12
GarbageCan|+01.45|-00.03|+02.91
Knife|+01.36|+00.74|+00.87
Lettuce|+01.46|+01.01|+01.68
LightSwitch|+00.45|+01.41|-01.68
Microwave|+01.63|+01.48|+01.65
Mug|+01.46|+00.93|+01.09
Pan|+01.38|+01.74|+00.39
PepperShaker|+01.60|+00.93|+02.16
Plate|+01.38|+01.06|+00.01
Pot|-00.82|+00.93|+00.82
Potato|-00.76|+00.96|+02.36
SaltShaker|+01.67|+00.93|+02.05
Sink|+01.54|+00.87|+01.64
Sink|+01.54|+00.87|+01.64|SinkBasin
SoapBottle|+01.67|+00.93|+01.11
Spatula|+01.34|+00.93|+02.40
Spoon|+01.41|+00.74|+02.43
Stool|-00.75|+00.01|+03.12
StoveBurner|-01.11|+00.92|+01.47
StoveBurner|-01.11|+00.92|+01.87
StoveBurner|-00.83|+00.92|+01.87
StoveBurner|-00.83|+00.92|+01.47
StoveKnob|-00.65|+00.93|+01.76
StoveKnob|-00.65|+00.93|+01.51
StoveKnob|-00.65|+00.93|+01.36
StoveKnob|-00.65|+00.93|+01.92
Toaster|-01.00|+00.93|+02.56
Tomato|+01.44|+00.99|+00.84
Window|+00.23|+01.60|+03.51
