Apple|-00.63|+00.96|-01.44
Book|-01.94|+00.90|-01.69
Bowl|-02.04|+00.90|+00.49
Bread|-01.60|+00.98|-00.84
ButterKnife|-00.90|+00.91|-01.36
Cabinet|-01.67|+02.01|-01.54
Cabinet|-00.57|+00.37|-01.24
Cabinet|+00.38|+00.37|-01.24
Cabinet|+00.78|+00.37|-01.24
Cabinet|+01.78|+00.37|-01.24
Cabinet|-01.48|+00.37|-01.24
Cabinet|+01.78|+02.01|-01.54
Cabinet|+00.52|+02.01|-01.54
Cabinet|-02.22|+00.37|-01.87
Cabinet|+01.45|+02.26|-01.54
Cabinet|-02.17|+02.01|-01.54
Cabinet|+00.85|+02.26|-01.54
Cabinet|-00.71|+02.01|-01.54
Chair|-02.93|+00.00|+02.44
Chair|-01.70|+00.00|+03.24
Chair|-03.51|+00.00|+03.29
CoffeeMachine|-01.11|+00.90|-01.73
CounterTop|+01.65|+00.95|-01.53
CounterTop|-01.87|+00.95|-00.61
Cup|-01.91|+00.90|-00.02
DiningTable|-02.66|+00.00|+03.21
DishSponge|-00.67|+00.90|-01.71
Drawer|-01.64|+00.68|-00.93
Drawer|+01.65|+00.68|-01.40
Drawer|+00.60|+00.68|-01.40
Drawer|-02.06|+00.68|-01.58
Egg|-01.61|+00.93|-00.45
Faucet|-00.11|+00.92|-01.82
Floor|+00.00|+00.00|+00.00
Fork|-02.04|+00.71|-01.66
Fridge|-00.04|+00.00|+02.18
GarbageCan|-00.87|00.00|+02.14
HousePlant|-02.66|+00.84|+03.21
Kettle|-00.83|+00.90|-01.76
Knife|-00.75|+00.91|-01.32
Lettuce|-01.65|+00.96|-01.05
LightSwitch|+02.83|+01.27|-00.75
Microwave|+01.15|+01.66|-01.61
Mug|+01.67|+00.90|-01.32
Pan|+00.97|+00.96|-01.43
PepperShaker|+00.76|+00.90|-01.45
Plate|+00.14|+00.92|-01.50
Pot|-01.60|+00.90|-00.17
Potato|+00.22|+01.16|+02.16
SaltShaker|+00.70|+00.90|-01.53
Shelf|+03.73|+00.17|+01.67
Shelf|+03.73|+00.88|+01.67
Shelf|+03.73|+00.55|+01.67
ShelvingUnit|+03.73|+00.01|+01.67
Sink|+00.02|+00.77|-01.71
Sink|+00.02|+00.77|-01.71|SinkBasin
SoapBottle|+00.50|+00.90|-01.79
Spatula|+00.09|+00.93|-01.64
Spoon|-02.05|+00.71|-01.46
Statue|+03.72|+00.22|+01.91
Statue|+03.68|+00.55|+01.87
Stool|-02.50|00.00|+00.06
Stool|-02.48|00.00|-00.80
StoveBurner|+01.33|+00.96|-01.42
StoveBurner|+01.33|+00.96|-01.69
StoveBurner|+00.97|+00.96|-01.42
StoveBurner|+00.97|+00.96|-01.69
StoveKnob|+01.34|+00.91|-01.24
StoveKnob|+00.96|+00.91|-01.24
StoveKnob|+01.21|+00.91|-01.24
StoveKnob|+01.09|+00.91|-01.24
Toaster|+01.64|+00.90|-01.67
Tomato|+00.17|+00.83|+02.03
Vase|+03.68|+00.89|+01.45
Vase|+03.69|+00.56|+01.46
Window|-04.01|+01.80|+00.31
Window|-00.12|+01.80|-01.90
WineBottle|-00.16|+00.78|+02.00
