Apple|+02.88|+01.08|-00.53
Bowl|+01.47|+00.90|+01.26
Bread|+01.03|+00.95|-00.52
ButterKnife|-00.72|+00.79|-01.10
Cabinet|+02.35|+00.40|-00.30
Cabinet|+00.07|+02.26|+01.31
Cabinet|+01.72|+00.40|+01.00
Cabinet|+02.35|+02.01|-00.61
Cabinet|+01.68|+02.01|-00.61
Cabinet|+01.67|+02.01|+01.31
Cabinet|+02.37|+02.01|+01.31
Cabinet|+02.33|+00.40|+01.00
Cabinet|+00.02|+02.01|+01.31
Cabinet|+01.03|+02.01|+01.31
Cabinet|-00.27|+00.40|+01.00
Cabinet|+02.33|+02.01|+01.31
Cabinet|+01.67|+00.40|-00.30
Cabinet|+00.33|+02.01|-00.61
Cabinet|+00.36|+02.01|-00.61
Cabinet|+01.68|+00.40|+01.00
Cabinet|-00.28|+02.01|-00.61
Cabinet|+01.73|+02.01|+01.31
Cabinet|+01.72|+00.40|-00.30
Cabinet|+00.98|+02.01|-00.61
Cabinet|+00.97|+02.26|+01.31
Cabinet|+01.02|+00.40|-00.30
Cabinet|+01.03|+00.40|+01.00
Cabinet|+02.37|+00.40|+01.00
Cabinet|+01.02|+02.01|-00.61
Cabinet|+02.99|+02.01|+01.31
Cabinet|+01.72|+02.01|-00.61
Cabinet|+02.98|+00.40|+01.00
Chair|-01.61|+00.00|-01.19
CoffeeMachine|+01.54|+00.90|-00.75
CounterTop|+01.36|+00.95|-00.60
CounterTop|-00.16|+00.95|+01.30
CounterTop|+01.92|+00.95|+01.30
Cup|+01.18|+01.65|-00.75
DiningTable|-00.84|+00.00|-01.26
DishSponge|-00.01|+00.76|-00.77
Drawer|+02.51|+00.79|+01.00
Drawer|+01.86|+00.79|+01.00
Drawer|-00.13|+00.79|+01.00
Drawer|+02.19|+00.79|+01.00
Drawer|+01.53|+00.79|+01.00
Drawer|+01.17|+00.79|-00.30
Drawer|+01.52|+00.79|-00.30
Drawer|+02.84|+00.79|+01.00
Drawer|+01.87|+00.79|-00.30
Drawer|+02.21|+00.79|-00.30
Drawer|+01.18|+00.79|+01.00
Egg|+02.57|+01.07|-00.51
Faucet|+00.05|+00.91|-00.90
Floor|+07.00|+00.00|+00.00
Fork|-00.17|+00.90|+01.55
Fridge|+03.04|+00.00|-00.71
GarbageCan|-01.97|-00.03|+01.36
Kettle|+00.71|+00.90|-00.77
Knife|+00.03|+00.76|-00.59
Lettuce|+02.94|+01.32|-00.61
LightSwitch|-01.66|+01.43|+01.65
Microwave|+00.53|+01.67|+01.44
Mug|+01.43|+00.97|-00.56
Pan|+00.64|+00.96|+01.09
PepperShaker|-00.99|+00.79|-01.17
Plate|+02.21|+00.90|-00.46
Pot|+00.30|+00.96|+01.35
Potato|-00.87|+00.82|-01.06
SaltShaker|-00.81|+00.79|-01.27
Sink|+00.05|+00.90|-00.65
Sink|+00.05|+00.90|-00.65|SinkBasin
SoapBottle|+00.49|+00.90|-00.73
Spatula|+01.02|+00.91|+01.15
Spoon|+01.42|+00.90|+01.07
StoveBurner|+00.68|+00.92|+01.08
StoveBurner|+00.28|+00.92|+01.35
StoveBurner|+00.68|+00.92|+01.35
StoveBurner|+00.28|+00.92|+01.08
StoveKnob|+00.34|+01.09|+01.56
StoveKnob|+00.75|+01.09|+01.56
StoveKnob|+00.19|+01.09|+01.56
StoveKnob|+00.59|+01.09|+01.56
Toaster|+01.93|+00.90|-00.72
Tomato|+00.16|+00.78|-00.64
Window|-02.18|+01.50|-00.01
