Apple|+00.90|+01.08|+00.29
Bowl|+00.94|+00.19|-01.32
Bread|+00.41|+01.10|+00.35
ButterKnife|+00.13|+01.03|+00.24
Cabinet|+01.34|+00.59|-01.11
Cabinet|+01.99|+00.59|-01.11
Cabinet|-00.85|+00.59|-01.11
Cabinet|+01.32|+01.96|-01.31
Cabinet|-00.87|+01.96|-01.31
Cabinet|+01.99|+01.40|-01.11
Cabinet|-01.55|+02.00|-01.11
Cabinet|-01.53|+00.59|-01.11
Chair|+01.01|+00.03|+01.03
Chair|+01.58|+00.03|+01.05
Chair|+00.34|+00.03|+00.98
CoffeeMachine|+01.93|+01.03|+00.44
CounterTop|+00.20|+01.08|-01.51
CounterTop|+00.97|+01.08|+00.42
Cup|+01.54|+01.03|+00.66
DishSponge|+00.75|+01.05|+00.30
Egg|-01.21|+01.25|+02.28
Faucet|+01.21|+01.03|+00.46
Floor|+01.83|+00.00|-01.94
Fork|+00.01|+01.03|+00.24
Fridge|-01.29|+00.02|+01.83
GarbageCan|+01.86|-00.02|+02.39
Kettle|+00.01|+01.06|-01.40
Knife|+00.87|+01.04|-01.37
Lettuce|+00.89|+01.10|+00.13
LightSwitch|+01.02|+01.36|+02.62
Microwave|-01.19|+01.62|-01.27
Mug|+01.11|+01.04|-01.35
Pan|+00.97|+01.04|-01.66
PepperShaker|-00.33|+01.04|-01.61
Plate|+00.63|+01.05|+00.68
Pot|-00.38|+00.19|-01.31
Potato|+00.28|+01.09|+00.12
SaltShaker|-00.28|+01.04|-01.75
Sink|+00.93|+00.94|+00.32
Sink|+00.93|+00.94|+00.32|SinkBasin
SoapBottle|+01.02|+01.03|+00.51
Spatula|-00.30|+01.04|-01.28
Spoon|+00.07|+01.03|+00.23
StoveBurner|+00.25|+01.05|-01.40
StoveBurner|+00.12|+01.04|-01.63
StoveBurner|+00.50|+01.05|-01.40
StoveBurner|+00.00|+01.05|-01.40
StoveBurner|+00.39|+01.04|-01.63
StoveKnob|+00.39|+01.05|-01.22
StoveKnob|+00.25|+01.05|-01.22
StoveKnob|+00.09|+01.05|-01.22
StoveKnob|+00.00|+01.05|-01.22
StoveKnob|+00.49|+01.05|-01.22
Toaster|-00.55|+01.04|-01.78
Tomato|-01.26|+01.53|+02.23
