Apple|-01.53|+00.75|+00.30
Bowl|-00.40|+00.12|+00.91
Bread|-00.98|+00.86|+00.25
ButterKnife|-02.49|+00.82|+00.48
Cabinet|-02.38|+02.02|+01.72
Cabinet|-00.55|+00.39|+01.41
Cabinet|-00.55|+00.39|+00.75
Cabinet|-00.73|+00.39|+00.57
Cabinet|-01.26|+00.39|+00.57
Cabinet|-01.29|+00.39|+00.56
Cabinet|-02.24|+00.39|+00.56
Cabinet|-02.44|+00.39|+01.67
Cabinet|-02.38|+02.01|+02.58
Cabinet|-02.78|+01.80|+00.82
Cabinet|-02.46|+01.80|+00.23
Cabinet|-02.77|+01.80|+00.51
Cabinet|-02.78|+01.80|+00.83
CoffeeMachine|-00.54|+00.81|+00.19
CounterTop|-01.56|+00.86|+00.28
Cup|-02.68|+00.81|+00.77
DishSponge|-02.23|+00.84|+00.34
Drawer|-02.59|+00.70|+01.51
Drawer|-01.13|+00.71|+00.42
Drawer|-00.86|+00.71|+00.42
Drawer|-00.40|+00.70|+00.91
Drawer|-00.40|+00.70|+01.25
Egg|-02.74|+00.83|+02.41
Faucet|-01.66|+00.81|+00.13
Floor|+00.00|+00.00|+00.00
Fork|-01.21|+00.81|+00.50
Fridge|-02.78|+00.00|+02.22
GarbageCan|-00.33|+00.00|+02.61
Knife|-02.66|+00.82|+00.56
Ladle|-00.38|+00.71|+00.88
Lettuce|-01.84|+00.76|+00.27
LightSwitch|-00.62|+01.38|+03.00
Microwave|-02.79|+00.81|+01.35
Mug|-00.35|+00.12|+01.25
Pan|-00.39|+00.81|+01.11
PepperShaker|-00.11|+00.81|+01.08
Plate|-02.59|+00.81|+00.31
Pot|-00.53|+00.82|+02.10
Potato|-00.24|+00.85|+01.33
SaltShaker|-00.12|+00.81|+00.99
Sink|-01.84|+00.73|+00.34
Sink|-01.84|+00.73|+00.34|SinkBasin
SoapBottle|-02.25|+00.81|+00.20
Spatula|-00.34|+00.69|+01.19
Spoon|-01.22|+00.81|+00.31
Stool|-01.01|+00.01|+01.96
StoveBurner|-00.52|+00.82|+01.68
StoveBurner|-00.24|+00.82|+01.68
StoveBurner|-00.52|+00.82|+02.08
StoveBurner|-00.24|+00.82|+02.08
StoveKnob|-00.07|+01.00|+02.02
StoveKnob|-00.07|+01.00|+02.17
StoveKnob|-00.07|+01.00|+01.77
StoveKnob|-00.07|+01.00|+01.61
Toaster|-00.17|+00.81|+00.74
Tomato|-02.67|+01.18|+02.37
Window|-01.72|+01.34|-00.21
