Apple|-01.09|+00.96|-00.02
Bottle|-01.37|+00.89|+02.70
Bowl|+00.79|+00.90|-00.12
Bread|-00.78|+01.00|+00.21
ButterKnife|-01.33|+00.92|-00.88
Cabinet|+00.65|+00.48|-01.72
Cabinet|+00.65|+00.48|+00.24
Cabinet|+00.95|+02.16|-02.38
Cabinet|+00.95|+02.16|-00.76
Cabinet|+00.95|+02.16|-00.14
Cabinet|+00.95|+02.44|-01.78
CellPhone|-01.95|+00.56|+02.69
Chair|-01.85|+00.00|-00.96
Chair|-01.83|+00.00|-00.03
CoffeeMachine|+00.89|+00.90|-02.13
CounterTop|+00.93|+00.95|-02.05
CounterTop|+00.93|+00.95|-00.21
CounterTop|-01.24|+00.97|-00.64
CreditCard|-01.40|+00.92|-00.22
Cup|+01.08|+00.90|-00.77
DishSponge|-00.71|+00.79|-00.46
Drawer|+00.64|+00.27|-00.65
Drawer|+00.64|+00.76|-00.65
Drawer|+00.64|+00.55|-00.65
Egg|+00.83|+01.11|+01.10
Faucet|-00.95|+00.95|-00.65
Floor|+00.00|+00.00|+00.00
Fork|-01.29|+00.92|-01.29
Fridge|+00.97|+00.00|+01.25
GarbageCan|-00.95|-00.04|+00.58
HousePlant|-01.35|+00.92|-01.54
Knife|+00.87|+00.70|-00.60
Lettuce|+00.88|+01.63|+01.21
LightSwitch|-02.37|+01.22|+03.05
Microwave|+01.04|+01.68|-01.30
Mug|-00.67|+00.77|-00.84
Pan|+00.85|+00.95|-01.08
PaperTowelRoll|+01.22|+01.01|-00.52
PepperShaker|+01.09|+00.90|-01.82
Plate|-00.56|+00.92|-01.52
Pot|-01.22|+00.92|-00.49
Potato|-00.69|+00.95|-00.05
SaltShaker|+01.19|+00.90|-01.80
Shelf|-01.64|+00.55|+02.72
Shelf|-01.64|+00.88|+02.72
Shelf|-01.64|+00.17|+02.72
ShelvingUnit|-01.64|+00.01|+02.72
Sink|-00.70|+00.93|-00.65
Sink|-00.70|+00.93|-00.65|SinkBasin
SoapBottle|-00.83|+00.92|-01.18
Spatula|+01.10|+00.91|-00.63
Spoon|-01.24|+00.92|-01.21
Statue|-01.33|+00.92|+00.22
StoveBurner|+00.84|+00.92|-01.50
StoveBurner|+00.84|+00.92|-01.10
StoveBurner|+01.08|+00.92|-01.50
StoveBurner|+01.08|+00.92|-01.10
StoveKnob|+00.67|+00.90|-01.52
StoveKnob|+00.67|+00.90|-01.37
StoveKnob|+00.67|+00.90|-01.24
StoveKnob|+00.67|+00.90|-01.09
Toaster|+00.98|+00.90|+00.33
Tomato|-00.87|+00.96|-00.10
Vase|-01.44|+00.18|+02.58
Vase|-01.73|+00.56|+02.66
Window|-03.00|+01.00|-02.64
Window|+00.02|+01.00|-02.64
