Apple|-00.40|+00.98|-01.58
Blinds|-01.37|+02.21|-03.96
Bowl|-03.61|+00.83|-03.29
Bread|-03.50|+00.93|-00.37
ButterKnife|-00.36|+00.93|-02.71
Cabinet|-01.01|+00.39|-03.37
Cabinet|-00.33|+01.89|-02.51
Cabinet|-00.34|+02.11|-00.39
Cabinet|-00.34|+02.11|-01.27
Cabinet|-00.34|+02.11|-01.63
Cabinet|-00.34|+02.11|-02.50
Cabinet|-00.34|+01.89|-01.29
Cabinet|-00.35|+01.89|-03.29
Cabinet|-00.63|+00.39|-02.51
Cabinet|-00.63|+00.39|-03.01
Cabinet|-00.63|+00.39|-01.61
CoffeeMachine|-02.51|+00.93|-03.80
CounterTop|-00.33|+00.98|-01.45
CounterTop|-01.94|+00.98|-03.67
Cup|-03.82|+00.82|-03.11
DiningTable|-03.59|+00.00|-03.26
DiningTable|-03.22|00.00|-00.45
DishSponge|-00.40|+00.81|-03.28
Drawer|-01.15|+00.78|-03.50
Drawer|-00.48|+00.78|-02.74
Drawer|-00.50|+00.78|-01.45
Egg|-00.54|+00.96|-01.46
Faucet|-00.39|+00.93|-03.61
Floor|+00.00|+00.00|+00.00
Fork|-00.44|+00.93|-01.33
Fridge|-00.31|+00.00|-00.65
GarbageCan|-02.42|-00.03|-03.54
Knife|-02.56|+00.94|-03.46
Lettuce|-01.08|+01.01|-03.57
LightSwitch|-04.37|+01.49|-01.03
Microwave|-00.22|+01.47|-02.06
Mug|-03.15|+00.82|-03.47
Pan|-00.22|+00.96|-02.22
PepperShaker|-01.64|+00.93|-03.71
Plate|-00.20|+00.94|-01.47
Pot|-00.61|+00.80|-03.42
Potato|-00.41|+01.30|-00.98
SaltShaker|-02.20|+00.93|-03.52
Shelf|-04.03|+00.26|-00.30
Shelf|-04.03|+00.49|-00.30
SideTable|-04.03|+00.00|-00.30
Sink|-00.60|+00.93|-03.39
Sink|-00.60|+00.93|-03.39|SinkBasin
SoapBottle|-00.84|+00.93|-03.76
Spatula|-01.86|+00.94|-03.50
Spoon|-00.37|+00.93|-02.62
StoveBurner|-00.44|+00.92|-01.85
StoveBurner|-00.22|+00.92|-02.24
StoveBurner|-00.44|+00.92|-02.24
StoveBurner|-00.22|+00.92|-01.85
StoveKnob|-00.62|+00.90|-01.83
StoveKnob|-00.62|+00.90|-02.29
StoveKnob|-00.62|+00.90|-01.98
StoveKnob|-00.62|+00.90|-02.13
Toaster|-01.97|+00.93|-03.76
Tomato|-03.13|+00.92|-00.39
Window|-01.39|+01.61|-04.11
