Apple|+01.30|+00.98|+00.02
Bottle|-00.14|+00.87|-01.58
Bowl|+01.14|+00.90|+00.87
Bread|+01.53|+00.97|+00.49
ButterKnife|+01.59|+00.90|+00.03
Cabinet|+02.82|+01.77|-01.85
Cabinet|+02.85|+00.42|+00.41
Cabinet|+03.07|+01.67|-00.71
Cabinet|+02.82|+01.77|-01.05
Cabinet|+00.62|+01.87|-01.26
Cabinet|+00.14|+01.67|-01.56
Cabinet|-00.19|+01.67|-01.34
Cabinet|-00.71|+01.96|-00.82
Cabinet|-00.92|+01.67|-00.62
Cabinet|+02.85|+00.42|-00.61
Cabinet|+02.85|+00.42|-00.96
Cabinet|-00.20|+01.96|-01.33
Cabinet|+01.40|+01.87|-01.26
CellPhone|+01.61|+00.90|+00.83
CoffeeMachine|+03.21|+00.89|+00.70
CounterTop|+03.11|+00.94|+00.02
CounterTop|+01.21|+00.94|+00.46
CounterTop|-01.01|+00.94|-00.04
CounterTop|+00.13|+00.94|-01.46
Cup|-00.89|+00.87|+00.16
DishSponge|+02.95|+00.89|-00.29
Drawer|-00.05|+00.38|-01.32
Drawer|-00.86|+00.19|+01.43
Drawer|-00.05|+00.19|-01.32
Drawer|-00.68|+00.19|-00.70
Drawer|-00.86|+00.58|-00.10
Drawer|+03.02|+00.77|+00.70
Drawer|-00.68|+00.39|-00.70
Drawer|-00.86|+00.39|+01.43
Drawer|-00.68|+00.58|-00.70
Drawer|+00.38|+00.57|-01.51
Drawer|-00.86|+00.19|+00.66
Drawer|-00.05|+00.77|-01.32
Drawer|+03.02|+00.77|-00.41
Drawer|-00.86|+00.39|+00.66
Drawer|-00.68|+00.77|-00.70
Drawer|-00.86|+00.77|+01.43
Drawer|-00.05|+00.57|-01.32
Drawer|-00.86|+00.58|+00.66
Drawer|-00.86|+00.77|+00.66
Drawer|-00.86|+00.58|+01.43
Drawer|+03.02|+00.77|-00.78
Drawer|-00.86|+00.39|-00.10
Drawer|+00.38|+00.38|-01.51
Drawer|-00.86|+00.77|-00.10
Drawer|+00.38|+00.77|-01.51
Drawer|+00.38|+00.19|-01.51
Drawer|-00.86|+00.19|-00.10
Egg|+00.82|+01.13|-01.44
Faucet|+03.31|+00.89|+00.09
Floor|+03.38|+00.00|-01.88
Fork|+03.12|+00.74|+00.18
Fridge|+01.01|+00.03|-01.47
GarbageCan|+03.14|+00.03|+01.55
HousePlant|+03.20|+00.89|-00.37
Kettle|-00.24|+00.90|-01.10
Knife|+01.37|+00.91|+00.31
Ladle|+00.85|+00.92|+00.81
Lettuce|+00.83|+00.82|-01.49
LightSwitch|+02.59|+01.31|-01.88
Microwave|-01.03|+00.87|+01.43
Mirror|-01.30|+01.63|+00.05
Mug|+01.10|+00.90|+00.11
Pan|+00.34|+00.87|-01.65
PepperShaker|-00.78|+00.87|-00.96
Plate|-00.95|+00.89|+00.70
Pot|+00.42|+00.90|+00.87
Potato|+02.88|+00.93|-00.75
SaltShaker|-00.84|+00.87|-00.87
Sink|+03.08|+00.89|+00.09
Sink|+03.08|+00.89|+00.09|SinkBasin
SoapBottle|+03.33|+00.90|+00.33
Spatula|+01.38|+00.91|+00.17
Spoon|+03.11|+00.74|-00.04
StoveBurner|-00.42|+00.90|-01.27
StoveBurner|-00.42|+00.90|-00.92
StoveBurner|-00.60|+00.90|-01.09
StoveBurner|-00.24|+00.90|-01.09
StoveKnob|-00.37|+00.79|-00.72
StoveKnob|-00.18|+00.79|-00.92
StoveKnob|-00.09|+00.79|-01.01
StoveKnob|-00.28|+00.79|-00.82
Toaster|-01.04|+00.87|-00.40
Tomato|+00.95|+00.97|-01.52
Window|+03.70|+01.68|+00.05
