Apple|-00.05|+00.95|+00.30
Bowl|-02.48|+00.95|+00.23
Bread|+01.30|+00.98|-01.53
ButterKnife|+01.71|+00.90|+00.27
Cabinet|+00.06|+00.40|-01.35
Cabinet|+01.67|+00.40|+00.15
Cabinet|+01.08|+00.40|-01.35
Cabinet|-00.40|+00.40|-01.35
Cabinet|+01.97|+01.69|-01.65
Cabinet|-00.19|+01.69|-01.65
Cabinet|-00.18|+00.40|+00.15
Cabinet|+00.10|+00.40|-01.35
Cabinet|-00.82|+00.40|-01.35
Cabinet|+00.73|+00.40|+00.15
CoffeeMachine|+00.62|+00.90|+00.60
CounterTop|+01.78|+00.95|+00.46
CounterTop|-00.68|+00.95|-01.65
CounterTop|+00.28|+00.95|+00.46
Cup|-00.50|+01.32|-01.79
DiningTable|-02.26|00.00|+00.43
DishSponge|+00.78|+00.91|-01.81
Drawer|+00.50|+00.79|+00.30
Drawer|+01.83|+00.79|+00.30
Drawer|-00.15|+00.79|-01.50
Drawer|-01.10|+00.79|-01.50
Drawer|-00.59|+00.79|-01.50
Drawer|+00.02|+00.79|+00.30
Egg|-02.32|+00.80|-01.70
Faucet|+00.58|+00.90|-01.89
Floor|+00.00|+00.00|+00.00
Fork|+00.40|+00.77|-01.72
Fridge|-02.14|+00.00|-01.69
GarbageCan|-00.37|-00.03|+00.54
Kettle|-00.06|+00.90|+00.64
Knife|+01.17|+00.91|-01.66
Lettuce|+00.85|+00.99|-01.55
LightSwitch|-02.76|+01.31|-00.99
Microwave|-01.04|+00.90|-01.72
Mug|-01.90|+00.94|+00.38
Pan|+01.02|+00.96|+00.29
PaperTowelRoll|+01.26|+01.01|-01.86
PepperShaker|+01.62|+00.90|+00.59
Plate|-00.11|+00.90|-01.60
Pot|-02.38|+00.94|+00.58
Potato|+00.92|+00.94|-01.71
SaltShaker|+00.73|+00.90|+00.25
Sink|+00.71|+00.82|-01.77
Sink|+00.71|+00.82|-01.77|SinkBasin
SoapBottle|+00.02|+00.90|-01.85
Spatula|-00.44|+00.91|-01.47
Spoon|+00.38|+00.77|-01.57
Stool|-01.48|+00.00|+00.41
StoveBurner|+01.36|+00.96|+00.56
StoveBurner|+01.36|+00.96|+00.29
StoveBurner|+01.01|+00.96|+00.29
StoveBurner|+01.01|+00.96|+00.56
StoveKnob|+01.25|+00.91|+00.12
StoveKnob|+01.37|+00.91|+00.12
StoveKnob|+01.00|+00.91|+00.12
StoveKnob|+01.13|+00.91|+00.12
Toaster|+00.31|+00.90|+00.55
Tomato|+00.72|+00.96|-01.48
Window|+01.97|+01.50|-00.62
Window|+00.58|+01.61|-01.97
