AluminumFoil|+00.84|+00.22|+00.39
AluminumFoil|+00.75|+00.23|+00.29
AluminumFoil|+00.76|+00.23|+00.34
Apple|-01.90|+00.87|-01.40
Blinds|-02.34|+02.15|-02.44
Bowl|-02.04|+00.83|-01.17
Bread|-00.87|+00.93|+00.99
ButterKnife|+00.76|+00.76|-00.75
Cabinet|+00.72|+01.82|+00.67
Cabinet|+00.51|+00.35|-00.43
Cabinet|+00.72|+01.82|-00.40
Cabinet|+00.51|+00.35|+00.16
Chair|-01.61|-00.02|-01.42
CoffeeMachine|+00.87|+00.87|-01.26
CounterTop|+00.79|+00.92|-00.11
Cup|+00.95|+00.87|+00.02
DiningTable|-01.91|-00.03|-03.51
DiningTable|-01.93|-00.04|-01.40
DiningTable|-00.35|-00.03|+00.86
DishSponge|+01.02|+00.87|-00.29
Drawer|+00.71|+00.77|-00.13
Egg|+00.75|+00.80|-00.56
Faucet|+01.03|+00.87|-00.68
Floor|+01.10|-00.03|+01.32
Fork|+00.65|+00.87|-00.07
Fridge|+00.68|-00.03|-01.96
GarbageBag|-00.77|-00.03|-03.54
GarbageCan|-01.26|-00.03|-03.61
Knife|+00.74|+00.76|-00.19
Lettuce|-00.28|+00.97|+01.15
LightSwitch|+01.10|+01.37|-03.74
Microwave|-01.99|+00.69|-03.65
Mirror|+01.09|+01.60|-00.64
Mug|+00.79|+00.66|+00.55
Pan|+00.74|-00.01|-00.60
PepperShaker|+00.89|+00.66|+00.26
Plate|-01.99|+00.83|-01.59
Pot|-02.07|+00.93|+00.77
Potato|-01.82|+00.87|-01.00
SaltShaker|+00.88|+00.66|+00.34
Shelf|+00.77|+00.46|+00.45
Shelf|-00.35|+00.50|+00.86
Shelf|+00.77|+00.23|+00.44
Shelf|-00.35|+00.12|+00.86
SideTable|+00.77|-00.03|+00.44
Sink|+00.75|+00.88|-00.68
Sink|+00.75|+00.88|-00.68|SinkBasin
SoapBottle|+00.66|-00.01|-00.11
Spatula|+00.78|+00.88|-00.05
Spoon|+00.61|+00.87|-00.20
StoveBurner|-02.10|+00.89|+01.05
StoveBurner|-01.55|+00.89|+00.79
StoveBurner|-02.10|+00.89|+00.79
StoveBurner|-01.56|+00.89|+01.05
StoveKnob|-02.06|+00.87|+00.52
StoveKnob|-01.60|+00.87|+00.52
StoveKnob|-01.75|+00.87|+00.52
StoveKnob|-01.90|+00.87|+00.52
Toaster|-00.52|+00.89|+01.08
Tomato|-01.65|+00.88|-01.14
Window|-02.42|+01.64|-02.45
